Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.43940818,2.568829778,-2.129917753,1.787588834,3.914112607,0.756174308,2.83405555,-0.92701688,5.411983631,10.24540583,16.34181182,19.7148351,24.30731709,28.54483369,28.60069226,27.90492035,14.04755692,13.20076363,11.09572312,14.0967332,14.83671889,13.28125739,18.43038559,17.81446519,16.89533246,15.32610134,9.815573922,14.71852224
American Samoa,ASM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21990076,20.71619771,24.20155775,15.8999924,18.97293856,21.21390989,21.04246759,20.44778594,13.35441632,11.98289509,11.89158628,13.18755311,10.22039537,11.03711142,8.076974961,11.32932518,24.26142485,13.56885826,10.4193677,7.16092291,7.227049697,2.788276658,7.051264504,9.74883856,15.24942014,23.03149996,26.86436632,16.7261187
Australia,AUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55183143,24.30545998,20.68204613,18.17887464,20.16855205,21.72030902,20.6508857,20.91363131,21.83052544,21.64349857,20.66106294,21.22746002,20.77787363,21.80708776,21.10126755,21.54104657,21.00131648,21.73095165,21.41684822,21.95674733,24.07075349,21.86889893,23.33656637,24.37723114,23.97698393,23.66896849,22.70271367,20.71906578,21.80423664,21.7391672,22.52853371,24.07252629
Austria,AUT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05641378,26.7350904,28.18862456,28.69712265,24.83575575,25.82390233,26.09326413,25.77517514,25.48381808,25.98487076,25.65294431,27.11826579,26.34084689,26.79819727,27.75799005,27.70314689
Azerbaijan,AZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.281027078,2.104398309,13.82091931,6.618840981,14.47284766,20.03140728,23.66308199,22.71177032,26.03138601,27.54256643,39.70414568,45.084348,45.36455164,49.94306957,40.36766998,44.73031565,46.79378474,44.27034331,42.75954865,40.74665683,28.12191969,22.60014635,29.02575368,32.14956001,28.57354797,24.23137665
Burundi,BDI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,10.26366145,8.634556173,14.19536626,8.564358927,14.39249175,8.70394136,11.68151404,5.143710486,12.11157647,5.417275125,6.017278401,3.737557297,6.040746122,0.665302857,2.418028682,1.32796785,1.489883647,4.200173987,6.755630908,6.587317715,15.3535761,8.009435489,7.336470748,-1.504462878,9.853377868,3.216160891,1.95368778,10.88161509,3.933888146,0.617073291,11.22352302,6.453672188,7.246351055,5.498900378,,
Belgium,BEL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36375388,26.21979608,27.1911195,27.31620669,27.8466578,28.77786884,27.42074643,24.9976133,25.35030396,23.49924635,24.73166599,24.23369807,24.57515733,25.00809394,24.8158872,25.15179436,24.5446779,25.09256403,25.00288682
Benin,BEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,11.10189165,10.14933463,11.21581514,13.61510129,10.50405643,12.64138488,4.172432884,-3.251557619,13.22154751,8.192515498,7.516614021,2.634224205,4.137373953,4.357863814,0.770432281,4.514204646,9.688373957,10.75654116,9.575206416,9.68531377,14.50610152,15.89711125,15.24389114,16.18785134,15.79857539,12.45653024,12.68387927,13.27892185,13.61328861,11.36639095,13.25686569,12.1909299,12.46486546,14.04519028,12.64174052,11.45438667,11.38726255,12.12564893,13.5331676,16.28315585,18.60217878,13.86203006,17.40228939,17.39915475,19.63660549,21.71942726,
Burkina Faso,BFA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.853700299,6.313850455,10.16890241,9.604477755,11.49202738,15.83870997,17.49559935,18.06330109,14.39043309,13.38918085,11.85934408,13.45074884,14.77021264,17.10798076,16.86677862,
Bangladesh,BGD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,-0.840906616,10.03992261,5.704443543,7.076281516,8.332931314,21.14318205,23.52848225,23.09953972,16.29489054,21.52029364,22.77606457,22.62537719,22.19589579,22.34616809,23.02441179,22.56040592,21.99400383,20.90120214,22.41716006,22.14615449,23.13879408,24.3974787,25.83405473,26.65995682,27.79745769,28.42229043,30.74917643,30.1645967,31.57740067,32.3626785,35.33850447,36.31743462,37.38253287,38.97611857,38.78147102,38.05723592,40.59589684,39.74593591,37.77929258,36.73376986,37.11618827,35.23343399,33.26894557,35.72906731,35.5768976
Bulgaria,BGR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,29.67663138,36.06154289,34.92468893,33.76231779,35.32927703,31.84968385,32.12167163,30.33316635,32.67718692,28.8254942,14.65501668,17.3373913,12.82333665,6.215603881,8.509748858,25.56521944,9.956595411,21.35474561,25.19027591,16.11259886,13.48382868,15.72152785,17.98519358,16.80982157,16.97698667,16.7567848,14.94473111,9.699146654,14.87387962,19.62721246,21.18996234,22.42210388,22.26029183,23.8996823,23.37957969,22.19285141,23.83131073,25.1179777,23.71938422,24.2889721,21.22259091
Bahrain,BHR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,51.07425952,54.49037504,50.1459148,48.96753062,42.33570991,34.30194451,22.80212599,24.88630429,31.08253717,23.81771873,36.17957746,15.53263813,12.03537841,11.51741403,16.56635482,18.63942928,18.60783265,16.96561257,8.850917176,7.355679706,25.73325113,18.23996125,22.82781745,25.54748531,24.10547562,35.96634878,42.20862228,48.08899844,43.72616375,28.58593099,30.27512906,26.8797597,36.53013387,33.34579856,31.40689418,23.59933328,24.94614429,28.8557475,28.81966602,,
"Bahamas, The",BHS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,15.8345021,9.634790966,9.615729986,15.76424773,13.18611286,19.73008934,21.45660203,13.71319387,17.01641388,16.95854398,17.49078546,,19.80764206,19.03411244,14.518379,19.38887102,17.06241915,16.41485118,31.78619131,39.57787753,28.81958701,27.55245697,33.83285089,32.68491061,28.74391518,32.12153958,31.20227641,32.70077491,29.83435758,26.5970641,27.79379828,26.76282965,25.46533947,23.71975958,21.04410429,20.83802061,20.34595887,20.61507921,20.76599826,22.65700967,15.48855631,14.95456972,26.9362599,17.64827656
Bosnia and Herzegovina,BIH,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.61362433,8.880121425,6.490554846,3.679884244,12.89999589,7.843221908,10.84494931,13.2805394,11.45024849,9.479771428,8.648650517,7.98973001,6.649097389,8.663065931,9.551105921,11.00677569,12.78931368,14.69365656,17.07599288,19.17116997,15.72343724
Belarus,BLR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35837563,20.08604507,20.88212812,20.17046586,23.02941417,22.8649569,22.80122661,24.41194136,21.71755992,20.6357793,22.87721005,26.89871339,27.955667,29.55837044,29.13437246,30.50202233,26.0401406,26.85536946,32.7218067,31.23644476,28.43712841,27.46924687,28.9087752,26.40313153,28.01703764,29.15846488,27.82238987,28.21011251
Belize,BLZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,46.76245346,44.07169204,48.84381131,50.50469652,47.74271218,47.72684571,51.26664178,47.57384269,18.14763083,18.89408222,14.14378235,15.59354311,12.03017174,11.25646576,8.737702063,6.903183928,13.60224747,5.422009122,4.21629237,2.537732169,3.813328174,7.419570102,15.05051324,12.913705,14.97463517,12.24494385,10.06951793,12.76015721,11.94991324,10.64645292,11.30677412,13.1532771,10.49710067,11.98812684,11.42054814,15.01743523,17.8121649
Bermuda,BMU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.49410768,36.95064272,39.40631633,40.04899793,39.63328329,39.94720496,39.31975329,40.48283833,40.38595819,39.1734617,39.79424802
Bolivia,BOL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,16.33128761,14.67223951,14.86945959,14.64485234,14.42137658,10.42891538,8.814127617,12.7517592,12.15755323,10.16117285,3.771606981,4.797133249,6.792826613,8.613768531,9.54598917,8.884355154,8.480538254,7.798764903,10.19955065,11.16875603,12.06920506,12.58216672,12.82213844,10.65746426,11.01505751,11.25621983,12.29706722,14.4857439,17.04664566,19.88251206,26.58222909,28.63604221,28.98325917,22.89988728,24.84916475,26.31744424,25.6940567,23.89093946,20.7894775,14.21692552,15.42005143,16.05702878,16.12778643,14.11479252,12.51691409
Brazil,BRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,20.62243127,19.16298454,19.763868,19.5403653,18.32136235,17.68957929,19.03980402,15.87780747,14.275817,17.48867873,20.18363203,17.90151585,22.66060326,25.65364041,35.81872726,18.95279122,18.73280916,20.19839824,20.25435669,21.29036053,14.34842541,12.68491938,12.17076104,11.53473758,10.59526632,13.99170342,13.59459711,15.40587222,16.41794179,18.8550187,18.11409555,18.40981611,19.34636029,19.22684664,16.38036492,17.80239934,18.6012664,17.67810849,18.15169082,16.13440499,14.52934719,13.42175304,13.5777697,12.70741995,12.5423269,15.03965848
Barbados,BRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,28.53366731,26.67537021,31.44642437,31.41156441,15.28487371,13.74598385,14.51314627,13.20867329,15.14479509,9.073412725,10.60444272,9.784454214,12.42601256,11.26994913,10.65194681,8.493278687,9.521740625,11.84679903,8.124926456,3.832296414,10.09995082,11.04186558,4.256498905,8.338625499,3.529927931,-1.417703645,3.511118129,2.232993781,3.016605833,5.338419246,5.355404123,,,,
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.50732308,45.70216336,47.13399119,46.89047172,55.18984482,58.59415931,54.21166375,62.62901074,48.69263453,60.15035,63.78319692,62.90462043,60.27899601,59.71220969,57.11833733,56.41246576,55.33645511,53.20485414,53.55344169,50.90864167
Bhutan,BTN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.82630377,26.88754204,34.62443208,30.80511892,34.59931311,40.59769141,48.69863906,24.85866749,29.69596883,23.39981019,30.90673301,29.46401148,24.2460114,21.37668783,18.22258117
Botswana,BWA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,20.25510739,21.66939694,22.2357154,22.78366543,29.80392056,27.43297879,28.84790729,27.3958799,28.90686904,25.35307691,32.42891746,36.24700407,38.70262634,49.81910105,47.47934798,41.64785275,44.99647218,41.39848739,43.73922933,29.32229365,29.00825105,36.91323183,37.49155754,40.5270421,39.69103597,39.44143735,43.39317717,31.43456649,35.67831753,34.27037293,40.4367157,44.40703069,46.18321283,39.61422952,34.22622711,35.45033611,40.96965368,39.67502011,36.66487871,39.30355933,36.40472153,39.88956083,40.5941269,36.87714158,30.99518982,27.9369657
Central African Republic,CAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,7.829276044,6.922912678,7.518813675,1.605729325,8.137828548,0.970863123,7.38290662,7.063255034,11.4703308,8.630921557,8.334572231,10.56779222,11.956716,10.87964089,9.541179513,9.840439153,12.52460864,15.09212915,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,21.10273085,21.15135782,21.20652594,23.30275259,24.20514589,21.18136154,21.93687931,20.687403,20.39247923,22.15099231,22.26766568,22.56787418,19.97246332,20.1300743,20.99126374,20.61466726,19.04586143,20.25177182,21.0446828,20.21532395,17.82406242,15.19677807,14.10436831,14.93238077,17.0360145,19.01012577,19.52540072,20.19673402,19.77421428,21.09588678,23.77462807,22.63548905,21.7247372,21.94377715,23.66050407,24.45175414,24.61727708,24.40431956,24.24740931,18.52001347,19.3125301,20.85710941,20.91795123,21.5972984,22.14849389,19.56936363,19.14645457,19.84528099,19.5000262,20.01164268,18.70621726
Central Europe and the Baltics,CEB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72226009,20.64186245,20.91254902,21.11590483,19.66951035,20.03077455,19.94133875,19.22240795,18.41481572,17.92771734,19.04852734,19.6358171,19.89480877,20.52212419,19.41385313,19.32367096,20.10495146,20.07057102,21.20590625,21.77533957,22.66747536,22.02221527,22.29552799,22.16173196,22.50244086,22.34445355
Switzerland,CHE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.92150313,32.23918688,33.52144109,34.3704159,34.52297416,37.72266089,34.60372657,32.79472064,36.58801996,36.89253977,39.04251412,40.9118093,36.15861104,29.18778903,35.30680268,40.17040075,36.18571943,37.19054178,36.51131359,34.43678594,35.83819318,34.57164985,32.77067368,31.90416792,31.86312167,31.32420156
Channel Islands,CHI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,7.559587755,14.42208922,10.69583148,12.01688515,12.34322465,14.04729538,7.887229121,1.895282404,5.888740183,7.034224021,9.242903515,12.13463238,17.86205853,22.8252268,23.87340025,23.66556171,22.66724943,21.81696142,21.24679243,21.51965573,24.23507466,23.81240407,23.31163177,21.98162096,21.05367208,21.06662334,21.31400634,21.50541752,20.75969614,22.53114376,23.33883075,25.37713882,25.22465667,22.72512416,22.88643139,24.52747491,23.04765884,22.47476523,20.78576931,21.17117612,21.29965345,20.21247701,18.87566679,18.14408646,19.20627011,21.12871274
China,CHN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,33.80304664,33.15002005,34.89631468,35.27910191,35.25017972,37.2337647,37.97919298,35.87659099,36.69418976,38.50116974,40.60555263,41.70723462,41.69672659,39.53008296,38.75912493,39.74224108,38.34709208,36.55791491,35.73954699,37.26929982,38.88322548,42.41349965,45.67236719,45.95478215,48.26050056,50.27522182,51.78759347,50.37304063,51.32671664,49.23333021,48.6653632,47.37839092,47.61581834,45.41758655,44.38066737,44.90504689,44.48575289,43.77302796,44.53311594
Cote d'Ivoire,CIV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.75292357,-18.26688,-19.90297443,-13.9842171,-12.2345587,-11.36763324,-12.44902861,-9.900770184,-8.314578611,-4.808452193,22.52951586,20.30702728,17.44168053,15.67020865,17.55413939,
Cameroon,CMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,4.10184389,18.2519466,15.57102318,5.228034802,9.510942017,23.34697991,21.35578739,24.76338329,23.33284433,23.87331826,18.94135734,19.71795369,17.78584801,16.18676864,15.41913886,11.06610648,16.08226978,18.03808465,19.68505108,16.40313788,17.55822116,17.3354869,16.54237912,14.38148476,12.15782487,11.91175612,14.19098556,16.91747739,16.87037525,19.32032189,18.88596293,17.51653471,16.14105023,15.29820406,15.5209984,15.11444457,15.32120223,16.30627734,14.31569394,16.45471331,16.2917061,15.70642982,14.39895778,13.39959358
"Congo, Dem. Rep.",COD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.362421648,11.82503263,13.0705812,3.453186569,8.543635858,19.94035814,19.16813834,8.158000689,12.53924972,15.39313479,13.34708291,15.53612151,21.73739585,18.14425735,17.5043216,22.35771003
"Congo, Rep.",COG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,8.129910086,17.91013447,26.12098435,25.04728798,39.25060045,36.13413773,40.48752461,24.87331121,18.34994921,24.995918,5.351777056,14.59950074,31.77735958,17.57838975,32.33210208,21.21146423,28.80795333,-2.301749771,-0.20924836,9.274813016,6.024347441,17.68209575,36.17117879,22.02571153,23.54979168,30.74269885,17.04587532,32.69808844,42.00490423,33.3484708,43.49245367,40.19205722,54.0443063,50.08982621,57.50172582,57.85017643,57.38084075,40.45683662,24.38165169,,,,
Colombia,COL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,16.89458099,15.95031317,17.04502207,13.55889371,16.70522468,18.81620747,19.27650708,16.70735599,18.7228326,21.02405782,19.96043295,19.24506304,19.44924875,16.39144254,14.15859889,14.39888438,15.05013963,16.84428836,22.08904671,21.31223286,22.42755668,20.61599795,20.88099902,22.96913897,19.08409142,17.90335645,19.10144714,18.50698196,15.1092759,13.49824714,12.87381147,13.54144932,13.57477576,12.83436426,13.92498479,15.39662792,16.82866036,18.46602276,19.04378993,18.68823557,19.56905617,18.5697118,18.27192761,19.30995523,18.38687333,18.13833041,18.04797183,17.27934453,17.50645245,16.98576351,16.26738358,16.15447891,13.66877599
Comoros,COM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,5.612754415,12.45054146,9.432134154,9.062354254,15.02727058,15.29314241,10.02558516,11.42106447,11.64934756,13.13023617,10.20689139,9.489898492,10.65865057,12.35203379,13.80934398,9.637520533,,,,,,,,4.425298097,6.840509666,8.559629262,10.45837437,12.79261483,11.80704942,13.87334782,13.84310958,10.80097442,12.03099931,,9.559135314,13.35659827,8.195824141,11.46216377,11.38978616,8.144416911,9.521053317
Cabo Verde,CPV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.417891,37.31334808,33.42820085,34.59533037,34.02042653,28.3106355,28.62868743,25.92430204,28.15598428,32.79439191,30.55940444,34.4454147,35.3315257,34.34557969
Costa Rica,CRI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,16.72411513,12.86644178,11.63624504,12.06093104,14.32390142,13.48722285,15.02751334,18.71158728,22.51601649,23.29469234,21.41881378,20.91545387,18.69660588,19.35723104,13.18419203,14.61867239,13.09704354,15.24487523,15.89226673,14.13878559,15.72937423,17.4392312,15.74408161,15.77078383,16.57293818,14.35721451,13.41997416,14.88080092,14.1790465,16.44709007,17.11700581,15.24235572,15.78180492,15.80171296,13.79904607,13.83798949,13.83453191,13.49578081,14.62254549,15.88073711,14.24795116,14.38418593,13.48276256,13.41785218
Caribbean small states,CSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80895904,16.17050297,18.57791412,18.10185419,20.01322584,18.99061197,,,,
Cayman Islands,CYM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,16.62787496,19.35907796,18.30397106,23.41421541,22.47480219,22.52037804,21.99851845,19.98391697,23.41769902,23.21727387,26.90602092,25.76364696,24.59943735,26.33699096,23.09605607,17.15716658,18.55622738,24.77692755,25.95735121,21.18505397,19.38127558,17.59907492,25.02442158,17.82769907,16.19967719,15.84576568,17.49526125,18.11422145,17.29051255,17.21594017,17.15452439,13.16197067,14.19256218,16.18284778,13.26787657,16.61652451,12.33316472,11.45863289,9.48732802,13.23105533,13.23700152,15.65968715,15.3730691,14.62757465,8.773001842
Czech Republic,CZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.46911257,29.9482488,31.27619455,30.35520048,27.92271268,29.92665668,28.39388703,28.74024548,28.698228,26.80384304,25.36209393,25.91548467,26.78176141,26.3663607,27.82950063,27.10744693,23.28320597,22.65664329,22.46063745,24.02350515,24.11068079,25.31045338,27.09377506,26.3493691,27.27576794,26.95316066,26.95877966,28.78679895
Germany,DEU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,26.14331578,24.97912064,24.70176697,23.54198477,20.020196,20.53816915,20.24688165,21.14466935,20.59694139,19.37505995,18.00557293,18.31691178,18.88364111,19.50102585,20.29797377,21.80801886,20.97377995,22.14742119,23.15342734,24.40255624,23.71694179,23.50981697,22.51315684,22.74805721,23.03807291,22.52154103,22.78568067,23.22600137,22.5629766,22.66537153,22.53948381,22.63326809,21.79330683,24.3185149,24.13044535,26.33729946,28.26574014,27.14330647,24.39118781,25.77484873,27.82090766,26.80034456,26.58194611,27.58365403,28.32865381,28.52486475,28.87913878,29.84443079,29.63650535,28.11922155
Djibouti,DJI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.09797967,24.12100905,25.67934937,20.879466,16.49573919,17.57662461,26.23310327,33.11782254
Dominica,DMA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.33073972,2.462903707,2.49562749,-2.37576319,3.976456221,18.2092344,5.806906693,6.141802085,4.240614907,-11.27181876,,
