Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.999996739,-59.70000142,8.900005064,9.600000773,2.599999646,1.099615081,1.300178935,-2.226357437,5.400000424,6.599999965,9.843238675,17.24922417,16.98315186,-2.543343972,8.838255442,-0.461356603,1.594811686,0.899999994,-7.111734998,12.09999998,13.70000001,4.099999991,7.7,5.999999993,-5.499999989,11.09999999,11.8,11.2,9.5,-3.6
American Samoa,ASM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.587301587,-4.838709677,11.01694915,-3.053435115,3.937007874,0,-20.45454545,-11.42857143,-8.602150538,4.705882353,-1.123595506,3.409090909,15.38461538,-0.952380952,-20.19230769,16.86746988,-5.154639175,
Antigua and Barbuda,ATG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,20.25640859,15.63610772,18.80761764,21.88308608,0,2.164685495,4.029913315,2.995205715,3.993796244,3.989560884,2.115454519,2.984549129,3.011057678,-5.504364694,-5.978958173,-4.994541485,1.982189026,-4.985915493,4.032018974,6.013109148,5.483870968,4.485219164,3,1.894387876,5.321868464,1.45631068,4.806437582,4.8765304,12.42580135,9.134107709,-9.127560071,10.6122449,-8.807957645,2.762139338,-13.85036809,15.69952305,3.881827551,1.521164021,6.400651466,-2.449104546,6.621685235,-3.723325975,-17.34943442
Australia,AUS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,-1.066616005,2.470338111,-0.432361524,4.116532003,4.310155594,2.049936249,2.479409018,-8.225323438,1.518043697,5.1085617,0.635787845,2.73607341,6.669706322,5.759472167,-1.177250871,-2.202181208,-2.966974051,2.136076824,4.46086599,2.124309936,2.252535497,1.530435128,3.294126841,2.346409927,1.311254239,2.300339305,2.711353626,4.20142536,1.385383084,-0.881661764,-0.66484842,1.929448288,4.016735031,-5.236727144,0.432753007,-0.254728607,1.150864392,-3.266580869,-0.931292794,-1.530250024,-2.127345379,-0.547612074,2.21500348,-0.907138367,-1.370961347
Austria,AUT,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,4.594884892,1.869168783,5.05760852,3.489841624,0.006902441,-0.075425179,4.19003447,0.472187091,5.847513817,3.761536551,-1.232726738,4.934117445,3.627270774,6.413056309,2.693566946,-0.511709153,-2.140041747,3.709006203,5.837423414,0.916909409,2.763867311,2.831124608,4.419655163,6.464756451,2.730051803,-1.349647149,0.666446052,3.028761113,4.467769393,7.927459415,7.784982011,1.087494973,-14.72631214,8.118825579,7.230258577,2.038555598,0.260251554,2.237252647,0.853837336,4.356506051,3.224967208,4.327205811,0.644300062,-6.997076473
Azerbaijan,AZE,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.67212859,-28.57143204,-20.00000679,-10.71427692,0.799998631,-11.69999649,-9.100000609,-42.13279311,4.09999612,8.195121951,14.01262399,10.4871876,16.30637079,9,10.19220107,7.102935975,-12.61184942,6.77578407,6.799542721,4.669747737,2.093203549,3.714122635,7.743538052,-1.2,-1.1,6.4,10.4,10.4
Burundi,BDI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.59,4.590000024,-6.230151801,-6.230151792,-6.230151832,-6.230151783,-6.230151799,-2.176920212,6.4,3,-6.999999975,0.800000004,-1.330666666,-1.00000006,-2.399999968,9.999999993,7.999999987,-6.620046857,1.208465686,,,,
Belgium,BEL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.849227032,6.276153716,3.009701322,0.734149055,5.659733376,0.709395051,0.418446006,-0.199791649,5.09034771,2.647220409,-2.321035536,6.343184318,-3.341317298,-8.71409285,6.095747089,0.129224731,-1.572794264,1.035809172,3.116826417,2.728376239,-1.64425362,1.534688103,-0.122486843,3.60841059,-3.687455407
Benin,BEN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,4.912274971,-6.35455372,20.3572315,-12.1661982,-16.89192465,24.79675248,-8.143324752,-10.63826009,-1.190481326,-6.024097266,62.82043209,-11.28607168,-6.212931006,11.98731134,-4.225352728,7.647063453,9.289615968,1.363753014,8.717540513,4.29914025,19.55007559,-6.304352717,8.061477441,4.190548829,12.80920271,4.230071428,0.709532088,3.967035907,10.60024841,9.210284854,2.606352815,1.08171349,0.061871118,6.623200529,3.0743968,-4.11991387,-12.47155216,0.787097511,-0.379134124,0.368267615,0.340149385,4.40115187,8.625262329,6.246369001,6.43171428,-0.562909429,3.792933348,11.25680305,3.367216548
Burkina Faso,BFA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,2.991222522,9.346523841,5.127279997,1.625697569,4.801292059,3.81701302,1.470267894,3.623506356,3.582404667,9.23515174,-8.228743092,11.03483625,0.621353637,-0.925546695,1.651186906,5.005671299,6.631495195,-1.769355082,0.927415953,15.04900147,-3.047593922,6.067577841,6.484450549,-7.440378262,5.269859493,-1.682162,22.32357242,4.907421814,27.0516591,-6.708149158,6.725411739,6.10668534,10.74476765,2.450850449,4.718821254,8.349828101,8.075212478,-2.894351565,3.682922029,2.183067946,7.537663971,-0.352054911,3.459569613,13.07761367,6.495316101,2.636823019,-4.252101454,7.192367229,4.048479425,3.087157254
Bangladesh,BGD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,8.229667505,7.004629417,5.469352968,4.940765648,4.280426134,6.052464094,-0.028640656,14.71128495,3.15221478,3.548308018,-16.2839037,-45.54445169,64.96377036,42.58722775,-10.91872791,-0.690863459,11.65995407,1.177487729,11.19000612,2.325026592,4.318814485,0.768152544,3.169530988,9.352096077,5.491841854,7.437803363,8.107726748,0.662438018,2.550665344,7.856263908,6.270291224,7.365652439,8.740645821,8.178475886,10.78346005,6.175436134,4.717909399,8.869635252,3.483703486,4.699566957,6.532232869,5.138653128,6.670853807,6.982225362,7.856794832,10.81066262,10.5351157,7.331292479,6.693401414,6.646765729,10.01338542,9.955216248,10.3068902,8.766757021,10.31057687,11.6908152,10.96520759,13.40214891,14.20064467,1.799835154
Bulgaria,BGR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.373637802,6.803065236,4.762348483,3.782409535,3.112479199,4.666320346,3.647625602,4.865154766,3.200116899,5.21120944,1.074394532,1.87629335,1.584155181,-5.674922269
"Bahamas, The",BHS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.714202801,-4.587280567,-8.672349933,-3.326073991,2.838355573,4.684718577,11.36819684,-8.912443555,-1.332760103,13.11546841,7.935285054,-13.16916488,-6.781750925,28.65961199,9.629883482,-5.626758362,10.76515402,-12.58971292,-7.321245296,-5.980066445,9.069493522,0.287976962,13.35247667,-12.2229259,6.277056277,-12.42362525,27.48062016,-11.21921557,-29.45205479,-50.72815534,-20.39408867
Bosnia and Herzegovina,BIH,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.474611435,8.351922621,3.025529099,4.639940573,9.396721365,14.32088163,10.63807833,6.409819391,-5.462228096,7.211577364,-0.04005532,-0.803451515,5.009178669,4.295084831,6.393297182,5.386832007,8.308220169,1.763975852,0.088514335,-5.038875428
Belarus,BLR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525113149,-8.648832391,-9.464369012,-16.60311265,-10.19953279,4.711787526,17.59420376,10.51274441,8.712137377,6.38012774,7.237576395,6.159713659,10.35633781,19.65013843,14.39999499,13.5999994,8.3000029,14.7000047,-2.199998422,10.80073699,9.786695736,6.947744358,-5.230013609,0.652350414,-6.458219311,-0.050959742,6.964901679,5.226177376,1.3,0.100000231
Belize,BLZ,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,15.27786117,10.04025328,12.40863327,16.88326531,1.944295772,-2.99712252,20.78656071,4.651112691,-5.111161431,81.4992411,4.119780526,-1.241514827,-1.112417473,-8.542162063,1,2.554455446,6.758061402,-0.605896184,10.9635156,10.21646441,4.12716865,10.6855831,4.026909669,-1.660093867,-3.378020565,-0.126486128,3.869225701,-3.629459962,6.829176147,24.3438461,0.043104075,1.652853404,-0.283829958,12.38152814,0.41066885,30.46442511,3.240665871,4.372311822,28.09794784,-8.189124657,-2.593695851,-7.567097999,-19.3871554,-7.496827649,-14.65217631,-7.538252382,1.233470344,2.436820182,4.305220219,-11.49058384
Bermuda,BMU,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.586321807,-16.72380061,-32.85943775,-0.278143319,-3.44300153,2.391675726,6.406795086,-2.471705106,-0.035077463,
Bolivia,BOL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,0.209643606,10.66945607,6.629834254,8.911917098,9.229305423,12.36933798,4.108527132,2.53164557,7.770515614,5.39083558,3.580653781,8.091839367,4.988066826,11.31317724,6.10619469,8.333867967,6.946582968,4.551747051,-1.604787882,-3.251157283,-7.207196883,-14.24774174,-0.016392332,1.405396291,-6.255934981,1.33045026,2.502907084,-0.678561407,4.99293475,7.784342688,4.819968369,0.07804397,4.080084977,5.412088095,6.793751267,4.864439285,2.020436566,2.484920675,2.925489199,1.790097617,2.687282414,0.250637059,3.806309802,5.580609478,3.00424402,8.092487835,6.090590586,3.660152916,4.810624238,2.589321418,3.67501655,4.745341986,6.085250879,4.032149376,4.576595861,6.184831494,3.286965983,5.516182321,3.193773753,-8.350767793
Brazil,BRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14938186,-4.145746157,8.309666298,6.954050999,1.994216066,0.08022077,2.493407818,-4.84114431,-1.862601029,5.689583696,0.71338828,2.093004923,2.659369471,9.08282064,2.242707922,1.23359975,6.141309427,4.149549256,-9.263956233,9.190034931,2.247184193,-2.378690101,3.013301013,-4.687032984,-8.484271213,-4.767022874,2.309541907,1.392795534,-0.035515359,-4.271609047
Barbados,BRB,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,16.90888886,3.171409172,9.145188695,1.716785248,2.199756421,-3.610900194,-5.361050328,2.543352601,1.916572717,-9.513274336,5.134474328,-6.627906977,6.724782067,5.36756126,-2.657807309,-4.664388122,-7.398575227,1.159800455,-1.401281817,5.167963364,6.388207175,4.849889807,-19.38326282,-5.327872692,-2.453102534,-9.763312257,0.983612164,-1.623385787,2.145226831,2.100157744,8.373743841,-4.030090151,-0.295906681,-16.01227935,-7.349268453,-0.606632597,-4.030852706,-2.681661707,-4.332643433,4.791209419,-1.259349517,1.580732668,0.518941412,-3.388800328,
Brunei Darussalam,BRN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.880519372,3.492619193,0.868694454,-1.837110727,7.668170515,9.674215724,-0.228968069,0.067527266,7.101502632,2.552141968,3.112946005,0.137421288,6.847272939,2.982620497,-1.126880734,-1.958924824,0.80878442,-3.061820563,2.802893801,-9.785988603,1.554825114,6.492745631,-1.977999008,-1.50073019,-6.780333077,2.399714297,-0.713532,9.041543998,-0.58825117,5.880457984,23.89347538
Bhutan,BTN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,145.625,-12.97709924,13.15789474,3.100775194,-7.01754386,-3.773584906,54.06162465,2.727272727,50.44247788,-2.850858824,-3.440289563,4.292797133,1.930884276,20.66493882,22.98343329,11.53697339,7.14756539,0.003126476,4.853555144,2.699507233,12.46513199,1.900488909,6.039304169,4.459946629,7.754226599,11.48491497,25.03729385,8.507653455,6.880279614,20.18328957,7.298484567,6.792940835,-5.253549696,9.159066581,4.414211523,2.423097295,6.457491816,2.608328683,-0.00520446,-20.76083088
Botswana,BWA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,-9.443052118,9.090936628,-9.313778573,-4.594610041,19.83006045,26.24116767,27.15352706,17.67304041,58.07259937,36.02344171,17.40065752,0.152477098,12.21072243,-5.020359156,-12.82856298,21.27170359,11.27028658,-2.671849976,-8.485157413,8.126531125,20.05045097,26.13445307,31.52897461,11.73863591,3.263824012,8.307728835,3.080349406,-8.572005666,3.430602323,17.38353542,20.66978363,19.48235268,4.644354931,1.091813203,-1.07645696,1.070154578,1.354723708,-9.952043616,-0.188690639,1.844591225,20.0094806,25.69642646,-2.565526155,5.009705494,3.909235664,11.35092616,3.7060416,6.53381415,0.505581368,-15.5215019,4.956024972,-2.161328034,-1.164280115,4.520484351,-14.90422874
Central African Republic,CAF,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930151818,16.91291822,10.99149762,-43.84008792,-12.52091549,14.21684321,4.193475727,1.028263138,-0.913598854,3,8.681235349
Canada,CAN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047350334,7.983509578,9.061415074,-3.645527413,1.835683547,-1.283152959,2.429971137,2.008049533,-1.613288034,-3.013566991,-5.343312999,-13.78953025,4.828850938,3.469431006,1.457386602,-0.327708008,2.972217904,0.566748621,-0.008995492,1.944835117,2.934015883,-0.235514847,-9.967041238
Central Europe and the Baltics,CEB,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.756251568,2.248246306,1.630722084,2.587267097,5.961040998,4.833150331,4.620860351,7.354924845,9.625087215,6.845525337,12.54944787,7.478866542,6.263320888,-8.429069582,8.512158483,6.892931382,-2.492835562,0.737203876,7.057844775,7.01571594,4.10539012,4.724422797,4.667712401,3.392912737,-7.829146372
Switzerland,CHE,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460290709,0.110524252,-0.013814085,3.176426138,-0.480147849,0.745407622,3.175318028,2.212800904,1.404530244,2.022137715,5.67272888,2.26168916,-0.330717633,1.617548192,4.803350839,6.522015072,5.227314999,3.19116575,-12.25427777,7.239900465,9.042158675,-2.454832519,2.239137339,1.841073899,0.706943398,4.417096054,4.834445251,5.094950134,2.991119489,-2.969878984
Channel Islands,CHI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,7.42874979,9.440582884,3.937345559,5.07711956,4.412947138,12.58618528,2.866368683,3.238027494,2.684121445,1.979432572,13.57706831,2.23666314,-7.728504558,-2.552532507,-25.4664767,6.015991177,8.488505149,9.267427366,7.903704679,6.174010871,2.558341419,-20.95698068,3.097637795,8.893030076,2.68624893,7.618851332,5.276666094,8.812572687,10.95174408,0.986866676,5.337169281,11.41386395,7.25518938,4.081810463,7.53373722,3.214030324,5.531108258,1.222915991,-0.71720755,6.204629872,-0.598116887,2.282044762,1.119924268,6.600785693,3.257283633,5.141347382,2.602416839,1.264355069,-6.016477954,3.268086553,7.886497186,3.330944501,2.032190539,-0.709774343,0.196386192,-1.062325781,1.072696134,3.778244973,0.393227512,-3.041840675
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.332824385,-0.956501847,-13.36741979,15.37737605,12.50762132,4.16985497,9.625976313,-10.67235925,11.60215462,12.70738724,,
Cameroon,CMR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,5.089841239,1.943674131,13.64899579,13.48029225,3.02373163,13.62693924,1.291424922,0.182229259,1.817966137,8.214466678,6.435542317,13.48841404,15.30063513,3.611926007,9.522551218,32.55438701,34.63222102,6.641982039,1.693626141,0.596776513,2.365343301,-1.438705523,2.000001348,1.999998545,-7.277459351,0.507959635,2.723946599,-16.61802819,1.368732087,-4.271338312,5.025320425,-2.583209112,9.116957837,1.974508917,5.989204751,12.26162105,14.75978852,7.578795251,6.261834797,1.286551129,7.432956082,6.04860293,-2.505230301,5.298011012,1.620513705,10.84938237,6.935857682,4.008166255,2.415790467,4.261787094,4.64045681,3.066938992,3.550586093,1.173434668,2.191247151
"Congo, Dem. Rep.",COD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,10.66894396,-7.734762703,5.675683598,4.762339009,8.858378994,8.245544631,-8.900788654,-7.931852766,-2.116731811,-12.65784829,-5.787772731,3.515782444,1.549537082,-1.524300329,2.886111718,7.987200858,5.7949673,4.271621749,2.396647651,-2.236662229,-4.083394785,-14.6437946,-21.48376873,-27.55905876,-12.22826158,-7.430335055,11.37123521,-2.800001987,-21.79999902,-14.40000346,16.60000673,-10.90000072,-14.13703382,4.30976431,-4.465246396,4.313548823,0.420103649,-4.78995795,7.154952401,1.582056666,-9.872508383,-3.315300703,1.785400006,5.221413631,10.05362765,9.935568549,13.73232483,8.64552309,2.474455954,-0.846508347,6.112514853,-7.207679663
"Congo, Rep.",COG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,0,16.2160666,19.81754419,6.563745117,31.5216914,6.060605995,9.610389707,-6.161113809,0.714595886,6.488981864,1.245580798,6.225945241,3.6,-5,-1.800000094,-17.49999985,5.49888482,0.900000037,-18.74999995,2.036198929,-6.151637334,13.23809526,23.6333053,17.00680273,10.02906978,8.454425389,8.160779513,11.24614789,2.779207452,1.8165336,8.445852026,8.917064897,5.629915062,-6.415955342,17.8168069,-1.853088068,-17.19086404,5.016489201,-7.017313554,-14.53203674,-7.644744332,
Colombia,COL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,3.226655331,6.543778802,6.440035338,6.977226747,6.331425985,8.531079458,10.71643673,8.530475925,8.330904895,1.237410691,4.383223859,1.440790144,9.971392723,6.119990142,1.21103695,-2.648038616,-1.440343587,1.143429047,5.987898106,2.953691081,5.94735575,6.217192719,1.89547098,5.617026042,4.225613433,0.242676179,-2.07820253,-1.255799321,1.824128023,5.910166652,-1.849146531,0.418669479,-0.288019741,-8.370523581,11.65176555,2.912194491,2.138674575,4.896412578,7.944736348,4.484704122,7.291720603,7.763769078,0.357142857,-3.664699517,1.882946939,5.587633553,0.829960386,1.509603169,2.890167331,2.003495896,3.223802223,-1.816399045,1.475255846,1.152718096,-7.696697251
Comoros,COM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16227142,5.581754264,21.32086497,11.61413206,14.85290246,0.306654089,15.06345364,-4.379713272,6.567738234,-19.64077311,11.79889016,-3.372038511,-0.205915318,6.17089414,-2.347851873,0.567767236,12.19459493,-1.014722631,10.31284469,4.906928223,4.061067372,1.780274577,7.745056997,2.732576903,-7.44381831,7.315673534,14.42989097,3.396381828,-7.496766527
Costa Rica,CRI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,-5.206630866,7.684729064,13.38060384,11.37784951,20.26806738,10.0753012,6.567245861,13.54474259,7.078245138,9.429778247,8.10576088,10.53289298,10.21561819,12.71981243,3.165626625,5.803036986,12.73225345,8.198626519,2.665755297,0.798934754,-0.500094357,-11.39876719,1.798137643,10.39848596,2.00952381,7.300905611,5.498999391,2.202061856,3.401387992,2.598821555,2.099418097,9.925028454,5.116106412,1.848010107,3.499083001,-0.530332306,7.517464999,5.903583544,2.143840127,3.191876204,-0.565925448,3.46755843,1.370794716,4.020619741,3.592048312,4.050211604,2.833380543,-2.286927503,-7.987483562,6.834227023,3.759820606,4.100576855,-0.064935021,0.243692723,-4.090319953,4.250085375,3.95625453,4.204605217,1.300516158,3.993481114
Caribbean small states,CSS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-5.763353661,6.681045758,-3.611124109,-7.996241698,5.340948704,1.571911342,-0.114728519,-1.199025525,-0.108497522,1.072892577,7.843695302,0.898053324,0.239674305,2.149389792,-3.736193615,7.127356435,4.50554656,-0.101884086,7.668600312,6.49064563,6.816717739,6.188236589,8.54714367,2.556103497,-0.48043128,1.220564054,0.34768854,-1.394761181,0.112374752,-2.013187087,0.791470802,-0.34756452,0.443603312,-0.138490724,1.356571069,
